"CWE_ID","CVE_ID"
"CWE-601","CVE-2020-24598"
"CWE-79","CVE-2020-24599"
"CWE-79","CVE-2020-24601"
"CWE-79","CVE-2020-24602"
"CWE-79","CVE-2020-24604"
"CWE-667","CVE-2020-24606"
"CWE-79","CVE-2020-24609"
"CWE-287","CVE-2020-24612"
"CWE-295","CVE-2020-24613"
"CWE-862","CVE-2020-24614"
"CWE-20","CVE-2020-24615"
"CWE-502","CVE-2020-24616"
"CWE-89","CVE-2020-24617"
"NVD-CWE-noinfo","CVE-2020-24618"
"CWE-295","CVE-2020-24619"
"CWE-798","CVE-2020-24620"
"CWE-22","CVE-2020-24621"
"CWE-522","CVE-2020-24622"
"CWE-89","CVE-2020-24623"
"CWE-22","CVE-2020-24624"
"CWE-22","CVE-2020-24625"
"CWE-22","CVE-2020-24626"
"CWE-79","CVE-2020-24627"
"CWE-94","CVE-2020-24628"
"CWE-287","CVE-2020-24629"
"NVD-CWE-noinfo","CVE-2020-24630"
"NVD-CWE-noinfo","CVE-2020-24631"
"NVD-CWE-noinfo","CVE-2020-24632"
"CWE-120","CVE-2020-24633"
"CWE-77","CVE-2020-24634"
"CWE-77","CVE-2020-24635"
"CWE-77","CVE-2020-24636"
"NVD-CWE-noinfo","CVE-2020-24637"
"NVD-CWE-noinfo","CVE-2020-24638"
"CWE-502","CVE-2020-24639"
"NVD-CWE-noinfo","CVE-2020-24640"
"CWE-287","CVE-2020-24641"
"CWE-918","CVE-2020-24641"
"CWE-787","CVE-2020-24646"
"CWE-20","CVE-2020-24647"
"CWE-502","CVE-2020-24648"
"CWE-20","CVE-2020-24649"
"CWE-917","CVE-2020-24650"
"CWE-917","CVE-2020-24651"
"CWE-917","CVE-2020-24652"
"NVD-CWE-noinfo","CVE-2020-24653"
"CWE-59","CVE-2020-24654"
"CWE-362","CVE-2020-24655"
"CWE-611","CVE-2020-24656"
"CWE-787","CVE-2020-24658"
"CWE-770","CVE-2020-24658"
"CWE-787","CVE-2020-24659"
"CWE-476","CVE-2020-24659"
"CWE-425","CVE-2020-24660"
"CWE-295","CVE-2020-24661"
"CWE-79","CVE-2020-24662"
"CWE-79","CVE-2020-24663"
"CWE-79","CVE-2020-24664"
"CWE-776","CVE-2020-24665"
"CWE-79","CVE-2020-24666"
"CWE-89","CVE-2020-24667"
"CWE-79","CVE-2020-24668"
"CWE-79","CVE-2020-24669"
"CWE-79","CVE-2020-24670"
"CWE-89","CVE-2020-24671"
"CWE-345","CVE-2020-24672"
"CWE-862","CVE-2020-24672"
"CWE-89","CVE-2020-24673"
"CWE-863","CVE-2020-24674"
"CWE-287","CVE-2020-24675"
"NVD-CWE-noinfo","CVE-2020-24676"
"CWE-754","CVE-2020-24677"
"NVD-CWE-noinfo","CVE-2020-24678"
"CWE-20","CVE-2020-24679"
"CWE-522","CVE-2020-24680"
"CWE-669","CVE-2020-24683"
"CWE-770","CVE-2020-24685"
"CWE-400","CVE-2020-24686"
"CWE-79","CVE-2020-24692"
"CWE-20","CVE-2020-24692"
"NVD-CWE-noinfo","CVE-2020-24693"
"CWE-362","CVE-2020-24696"
"NVD-CWE-noinfo","CVE-2020-24697"
"CWE-415","CVE-2020-24698"
"CWE-79","CVE-2020-24699"
"CWE-918","CVE-2020-24700"
"CWE-79","CVE-2020-24701"
"NVD-CWE-noinfo","CVE-2020-24703"
"CWE-79","CVE-2020-24704"
"NVD-CWE-noinfo","CVE-2020-24705"
"CWE-79","CVE-2020-24706"
"CWE-1236","CVE-2020-24707"
"CWE-79","CVE-2020-24708"
"CWE-79","CVE-2020-24709"
"CWE-918","CVE-2020-24710"
"CWE-1021","CVE-2020-24711"
"CWE-79","CVE-2020-24712"
"CWE-613","CVE-2020-24713"
"CWE-295","CVE-2020-24714"
"CWE-295","CVE-2020-24715"
"CWE-863","CVE-2020-24716"
"CWE-276","CVE-2020-24717"
"CWE-862","CVE-2020-24718"
"CWE-78","CVE-2020-24719"
"NVD-CWE-noinfo","CVE-2020-24721"
"CWE-294","CVE-2020-24722"
"CWE-79","CVE-2020-24723"
"CWE-352","CVE-2020-24739"
"CWE-352","CVE-2020-24740"
"NVD-CWE-noinfo","CVE-2020-24742"
"NVD-CWE-noinfo","CVE-2020-24743"
"CWE-502","CVE-2020-24750"
"CWE-787","CVE-2020-24753"
"CWE-755","CVE-2020-24753"
"CWE-908","CVE-2020-24753"
"CWE-427","CVE-2020-24755"
"CWE-425","CVE-2020-24765"
"CWE-287","CVE-2020-24786"
"CWE-89","CVE-2020-24791"
"CWE-79","CVE-2020-24794"
"CWE-20","CVE-2020-24807"
"CWE-918","CVE-2020-24815"
"CWE-74","CVE-2020-24821"
"CWE-74","CVE-2020-24822"
"CWE-74","CVE-2020-24823"
"CWE-120","CVE-2020-24824"
"CWE-74","CVE-2020-24825"
"CWE-74","CVE-2020-24826"
"NVD-CWE-noinfo","CVE-2020-24827"
"CWE-787","CVE-2020-24829"
"CWE-191","CVE-2020-24837"
"CWE-190","CVE-2020-24838"
"CWE-89","CVE-2020-24841"
"CWE-79","CVE-2020-24842"
"CWE-352","CVE-2020-24847"
"CWE-287","CVE-2020-24848"
"CWE-269","CVE-2020-24848"
"CWE-78","CVE-2020-24849"
"CWE-79","CVE-2020-24860"
"CWE-79","CVE-2020-24861"
"CWE-89","CVE-2020-24862"
"CWE-787","CVE-2020-24863"
"CWE-787","CVE-2020-24870"
"CWE-798","CVE-2020-24876"
"CWE-89","CVE-2020-24877"
"CWE-918","CVE-2020-24881"
"CWE-120","CVE-2020-24889"
"CWE-476","CVE-2020-24890"
"CWE-79","CVE-2020-24897"
"CWE-918","CVE-2020-24898"
"CWE-78","CVE-2020-24899"
"CWE-77","CVE-2020-2490"
"CWE-79","CVE-2020-24900"
"CWE-79","CVE-2020-24901"
"CWE-79","CVE-2020-24902"
"CWE-79","CVE-2020-24903"
"NVD-CWE-Other","CVE-2020-24908"
"CWE-79","CVE-2020-2491"
"CWE-79","CVE-2020-24912"
"CWE-89","CVE-2020-24913"
"CWE-502","CVE-2020-24914"
"CWE-78","CVE-2020-24916"
"CWE-79","CVE-2020-24917"
"CWE-120","CVE-2020-24918"
"CWE-77","CVE-2020-2492"
"CWE-79","CVE-2020-24924"
"CWE-209","CVE-2020-24925"
"CWE-862","CVE-2020-24928"
"CWE-79","CVE-2020-2493"
"NVD-CWE-noinfo","CVE-2020-24930"
"CWE-89","CVE-2020-24932"
"CWE-915","CVE-2020-24939"
"CWE-79","CVE-2020-2494"
"CWE-20","CVE-2020-24940"
"CWE-863","CVE-2020-24941"
"CWE-835","CVE-2020-24944"
"CWE-434","CVE-2020-24948"
"NVD-CWE-noinfo","CVE-2020-24949"
"CWE-79","CVE-2020-2495"
"CWE-59","CVE-2020-24955"
"CWE-79","CVE-2020-2496"
"CWE-79","CVE-2020-24963"
"CWE-79","CVE-2020-2497"
"CWE-116","CVE-2020-24972"
"CWE-125","CVE-2020-24977"
"CWE-415","CVE-2020-24978"
"CWE-79","CVE-2020-2498"
"NVD-CWE-noinfo","CVE-2020-24981"
"CWE-352","CVE-2020-24982"
"CWE-352","CVE-2020-24983"
"CWE-352","CVE-2020-24984"
"CWE-20","CVE-2020-24985"
"CWE-434","CVE-2020-24986"
"CWE-287","CVE-2020-24987"
"CWE-798","CVE-2020-2499"
"CWE-22","CVE-2020-24990"
"CWE-79","CVE-2020-24992"
"CWE-79","CVE-2020-24993"
"CWE-787","CVE-2020-24994"
"CWE-120","CVE-2020-24995"
"CWE-665","CVE-2020-24996"
"CWE-787","CVE-2020-24999"
"CWE-798","CVE-2020-2500"
"CWE-89","CVE-2020-25004"
"CWE-89","CVE-2020-25005"
"CWE-89","CVE-2020-25006"
"CWE-787","CVE-2020-2501"
"CWE-434","CVE-2020-25010"
"CWE-732","CVE-2020-25011"
"NVD-CWE-noinfo","CVE-2020-25013"
"CWE-787","CVE-2020-25014"
"CWE-352","CVE-2020-25015"
"CWE-119","CVE-2020-25016"
"CWE-843","CVE-2020-25016"
"NVD-CWE-Other","CVE-2020-25017"
"NVD-CWE-noinfo","CVE-2020-25018"
"CWE-345","CVE-2020-25019"
"CWE-79","CVE-2020-2502"
"CWE-611","CVE-2020-25020"
"CWE-125","CVE-2020-25021"
"CWE-787","CVE-2020-25021"
"CWE-125","CVE-2020-25022"
"CWE-787","CVE-2020-25022"
"CWE-125","CVE-2020-25023"
"CWE-787","CVE-2020-25023"
"CWE-863","CVE-2020-25025"
"NVD-CWE-noinfo","CVE-2020-25026"
"CWE-79","CVE-2020-2503"
"CWE-59","CVE-2020-25031"
"CWE-22","CVE-2020-25032"
"CWE-79","CVE-2020-25033"
"CWE-89","CVE-2020-25034"
"NVD-CWE-noinfo","CVE-2020-25035"
"CWE-78","CVE-2020-25036"
"CWE-434","CVE-2020-25037"
"CWE-668","CVE-2020-25039"
"CWE-22","CVE-2020-2504"
"CWE-668","CVE-2020-25040"
"CWE-434","CVE-2020-25042"
"NVD-CWE-noinfo","CVE-2020-25043"
"NVD-CWE-noinfo","CVE-2020-25044"
"CWE-427","CVE-2020-25045"
"CWE-532","CVE-2020-25046"
"NVD-CWE-noinfo","CVE-2020-25047"
"CWE-306","CVE-2020-25048"
"NVD-CWE-noinfo","CVE-2020-25049"
"CWE-209","CVE-2020-2505"
"NVD-CWE-noinfo","CVE-2020-25050"
"NVD-CWE-noinfo","CVE-2020-25051"
"CWE-787","CVE-2020-25052"
"NVD-CWE-noinfo","CVE-2020-25053"
"CWE-125","CVE-2020-25054"
"CWE-863","CVE-2020-25055"
"CWE-754","CVE-2020-25056"
"NVD-CWE-noinfo","CVE-2020-25057"
"NVD-CWE-noinfo","CVE-2020-25058"
"CWE-20","CVE-2020-25059"
"CWE-863","CVE-2020-2506"
"NVD-CWE-noinfo","CVE-2020-25060"
"NVD-CWE-noinfo","CVE-2020-25061"
"NVD-CWE-noinfo","CVE-2020-25062"
"CWE-20","CVE-2020-25063"
"NVD-CWE-noinfo","CVE-2020-25064"
"CWE-203","CVE-2020-25065"
"CWE-787","CVE-2020-25066"
"CWE-77","CVE-2020-25067"
"CWE-22","CVE-2020-25068"
"NVD-CWE-noinfo","CVE-2020-25069"
"CWE-78","CVE-2020-2507"
"CWE-352","CVE-2020-25070"
"CWE-79","CVE-2020-25071"
"CWE-668","CVE-2020-25073"
"CWE-22","CVE-2020-25074"
"NVD-CWE-noinfo","CVE-2020-25078"
"CWE-77","CVE-2020-25079"
"CWE-77","CVE-2020-2508"
"CWE-203","CVE-2020-25082"
"CWE-416","CVE-2020-25084"
"CWE-787","CVE-2020-25085"
"CWE-79","CVE-2020-25086"
"CWE-79","CVE-2020-25087"
"CWE-79","CVE-2020-25088"
"CWE-79","CVE-2020-25089"
"CWE-77","CVE-2020-2509"
"CWE-79","CVE-2020-25090"
"CWE-79","CVE-2020-25091"
"CWE-79","CVE-2020-25092"
"CWE-79","CVE-2020-25093"
"CWE-78","CVE-2020-25094"
"CWE-352","CVE-2020-25095"
"NVD-CWE-Other","CVE-2020-25096"
"CWE-20","CVE-2020-25097"
"CWE-444","CVE-2020-25097"
"NVD-CWE-noinfo","CVE-2020-2510"
"CWE-79","CVE-2020-25102"
"CWE-79","CVE-2020-25104"
"CWE-640","CVE-2020-25105"
"CWE-269","CVE-2020-25106"
"CWE-125","CVE-2020-25107"
"CWE-787","CVE-2020-25108"
"CWE-125","CVE-2020-25109"
"NVD-CWE-noinfo","CVE-2020-2511"
"CWE-125","CVE-2020-25110"
"CWE-787","CVE-2020-25111"
"CWE-787","CVE-2020-25112"
"CWE-79","CVE-2020-25115"
"CWE-79","CVE-2020-25116"
"CWE-79","CVE-2020-25117"
"CWE-79","CVE-2020-25118"
"CWE-79","CVE-2020-25119"
"NVD-CWE-noinfo","CVE-2020-2512"
"CWE-79","CVE-2020-25120"
"CWE-79","CVE-2020-25121"
"CWE-79","CVE-2020-25122"
"CWE-79","CVE-2020-25123"
"CWE-79","CVE-2020-25124"
"CWE-120","CVE-2020-25125"
"CWE-79","CVE-2020-2513"
"CWE-89","CVE-2020-25130"
"CWE-79","CVE-2020-25131"
"CWE-89","CVE-2020-25132"
"CWE-22","CVE-2020-25133"
"CWE-434","CVE-2020-25133"
"CWE-22","CVE-2020-25134"
"CWE-434","CVE-2020-25134"
"CWE-79","CVE-2020-25135"
"CWE-22","CVE-2020-25136"
"CWE-434","CVE-2020-25136"
"CWE-79","CVE-2020-25137"
"CWE-79","CVE-2020-25138"
"CWE-79","CVE-2020-25139"
"NVD-CWE-noinfo","CVE-2020-2514"
"CWE-79","CVE-2020-25140"
"CWE-79","CVE-2020-25141"
"CWE-352","CVE-2020-25142"
"CWE-89","CVE-2020-25143"
"CWE-22","CVE-2020-25144"
"CWE-434","CVE-2020-25144"
"CWE-22","CVE-2020-25145"
"CWE-434","CVE-2020-25145"
"CWE-79","CVE-2020-25146"
"CWE-89","CVE-2020-25147"
"CWE-79","CVE-2020-25148"
"CWE-22","CVE-2020-25149"
"CWE-434","CVE-2020-25149"
"NVD-CWE-noinfo","CVE-2020-2515"
"CWE-20","CVE-2020-25151"
"CWE-521","CVE-2020-25153"
"CWE-319","CVE-2020-25155"
"CWE-89","CVE-2020-25157"
"CWE-787","CVE-2020-25159"
"NVD-CWE-noinfo","CVE-2020-2516"
"CWE-610","CVE-2020-25161"
"CWE-287","CVE-2020-25165"
"CWE-319","CVE-2020-25169"
"NVD-CWE-noinfo","CVE-2020-2517"
"CWE-1236","CVE-2020-25170"
"CWE-787","CVE-2020-25171"
"CWE-23","CVE-2020-25172"
"CWE-798","CVE-2020-25173"
"CWE-427","CVE-2020-25174"
"CWE-522","CVE-2020-25175"
"CWE-787","CVE-2020-25177"
"CWE-200","CVE-2020-25179"
"NVD-CWE-noinfo","CVE-2020-2518"
"CWE-125","CVE-2020-25181"
"CWE-287","CVE-2020-25183"
"CWE-120","CVE-2020-25185"
"CWE-611","CVE-2020-25186"
"CWE-787","CVE-2020-25187"
"CWE-125","CVE-2020-25188"
"CWE-121","CVE-2020-25189"
"NVD-CWE-noinfo","CVE-2020-2519"
"CWE-319","CVE-2020-25190"
"CWE-732","CVE-2020-25191"
"CWE-200","CVE-2020-25192"
"CWE-269","CVE-2020-25194"
"CWE-20","CVE-2020-25195"
"CWE-307","CVE-2020-25196"
"CWE-384","CVE-2020-25198"
"CWE-787","CVE-2020-25199"
"CWE-203","CVE-2020-25200"
"NVD-CWE-noinfo","CVE-2020-25201"
"NVD-CWE-Other","CVE-2020-25203"
"NVD-CWE-Other","CVE-2020-25204"
"CWE-79","CVE-2020-25205"
"CWE-78","CVE-2020-25206"
"NVD-CWE-noinfo","CVE-2020-25207"
"CWE-276","CVE-2020-25208"
"NVD-CWE-noinfo","CVE-2020-25209"
"NVD-CWE-noinfo","CVE-2020-25210"
"CWE-120","CVE-2020-25211"
"CWE-787","CVE-2020-25212"
"CWE-367","CVE-2020-25212"
"CWE-434","CVE-2020-25213"
"NVD-CWE-Other","CVE-2020-25214"
"CWE-611","CVE-2020-25215"
"CWE-91","CVE-2020-25216"
"CWE-77","CVE-2020-25217"
"CWE-287","CVE-2020-25218"
"CWE-674","CVE-2020-25219"
"NVD-CWE-noinfo","CVE-2020-2522"
"CWE-416","CVE-2020-25220"
"CWE-672","CVE-2020-25221"
"NVD-CWE-noinfo","CVE-2020-25223"
"CWE-122","CVE-2020-25226"
"CWE-306","CVE-2020-25228"
"CWE-294","CVE-2020-25229"
"CWE-327","CVE-2020-25230"
"CWE-321","CVE-2020-25231"
"CWE-327","CVE-2020-25232"
"CWE-321","CVE-2020-25233"
"CWE-321","CVE-2020-25234"
"CWE-522","CVE-2020-25235"
"CWE-755","CVE-2020-25236"
"CWE-22","CVE-2020-25237"
"CWE-284","CVE-2020-25238"
"CWE-863","CVE-2020-25239"
"NVD-CWE-noinfo","CVE-2020-2524"
"CWE-863","CVE-2020-25240"
"CWE-129","CVE-2020-25241"
"CWE-1285","CVE-2020-25241"
"CWE-400","CVE-2020-25242"
"CWE-22","CVE-2020-25243"
"CWE-427","CVE-2020-25244"
"CWE-276","CVE-2020-25245"
"CWE-22","CVE-2020-25247"
"CWE-22","CVE-2020-25248"
"NVD-CWE-noinfo","CVE-2020-25249"
"NVD-CWE-noinfo","CVE-2020-25250"
"CWE-287","CVE-2020-25251"
"CWE-352","CVE-2020-25252"
"CWE-89","CVE-2020-25253"
"CWE-89","CVE-2020-25254"
"NVD-CWE-noinfo","CVE-2020-25255"
"CWE-798","CVE-2020-25256"
"CWE-611","CVE-2020-25257"
"CWE-502","CVE-2020-25258"
"CWE-502","CVE-2020-25259"
"CWE-502","CVE-2020-25260"
"CWE-352","CVE-2020-25262"
"CWE-352","CVE-2020-25263"
"NVD-CWE-noinfo","CVE-2020-25265"
"CWE-494","CVE-2020-25266"
"CWE-79","CVE-2020-25267"
"CWE-88","CVE-2020-25268"
"CWE-416","CVE-2020-25269"
"NVD-CWE-noinfo","CVE-2020-2527"
"CWE-79","CVE-2020-25270"
"CWE-79","CVE-2020-25271"
"CWE-79","CVE-2020-25272"
"CWE-89","CVE-2020-25273"
"CWE-200","CVE-2020-1926"
"CWE-352","CVE-2020-19263"
"CWE-352","CVE-2020-19264"
"CWE-79","CVE-2020-19265"
"CWE-79","CVE-2020-19266"
"CWE-434","CVE-2020-19267"
"CWE-352","CVE-2020-19268"
"CWE-601","CVE-2020-1927"
"CWE-79","CVE-2020-19274"
"CWE-20","CVE-2020-19275"
"CWE-532","CVE-2020-1928"
"CWE-352","CVE-2020-19280"
"CWE-79","CVE-2020-19281"
"CWE-79","CVE-2020-19282"
"CWE-79","CVE-2020-19283"
"CWE-79","CVE-2020-19284"
"CWE-79","CVE-2020-19285"
"CWE-79","CVE-2020-19286"
"CWE-79","CVE-2020-19287"
"CWE-79","CVE-2020-19288"
"CWE-79","CVE-2020-19289"
"CWE-295","CVE-2020-1929"
"CWE-79","CVE-2020-19290"
"CWE-79","CVE-2020-19291"
"CWE-79","CVE-2020-19292"
"CWE-79","CVE-2020-19293"
"CWE-79","CVE-2020-19294"
"CWE-79","CVE-2020-19295"
"CWE-78","CVE-2020-1930"
"CWE-863","CVE-2020-19301"
"CWE-434","CVE-2020-19302"
"CWE-434","CVE-2020-19303"
"CWE-22","CVE-2020-19304"
"CWE-269","CVE-2020-19305"
"CWE-78","CVE-2020-1931"
"CWE-78","CVE-2020-19316"
"NVD-CWE-noinfo","CVE-2020-1932"
"CWE-79","CVE-2020-1933"
"CWE-908","CVE-2020-1934"
"CWE-444","CVE-2020-1935"
"CWE-79","CVE-2020-1936"
"CWE-22","CVE-2020-19360"
"CWE-79","CVE-2020-19361"
"CWE-79","CVE-2020-19362"
"CWE-200","CVE-2020-19363"
"CWE-434","CVE-2020-19364"
"CWE-89","CVE-2020-1937"
"CWE-269","CVE-2020-1938"
"CWE-476","CVE-2020-1939"
"CWE-212","CVE-2020-1940"
"CWE-79","CVE-2020-1941"
"CWE-269","CVE-2020-19417"
"CWE-287","CVE-2020-19419"
"CWE-532","CVE-2020-1942"
"CWE-79","CVE-2020-1943"
"CWE-444","CVE-2020-1944"
"CWE-89","CVE-2020-19447"
"CWE-668","CVE-2020-1945"
"CWE-89","CVE-2020-19450"
"CWE-89","CVE-2020-19451"
"CWE-89","CVE-2020-19455"
"CWE-78","CVE-2020-1946"
"CWE-787","CVE-2020-19463"
"CWE-787","CVE-2020-19464"
"CWE-125","CVE-2020-19465"
"CWE-125","CVE-2020-19466"
"CWE-416","CVE-2020-19467"
"CWE-476","CVE-2020-19468"
"CWE-787","CVE-2020-19469"
"CWE-502","CVE-2020-1947"
"CWE-476","CVE-2020-19470"
"CWE-125","CVE-2020-19471"
"CWE-125","CVE-2020-19472"
"CWE-755","CVE-2020-19473"
"CWE-416","CVE-2020-19474"
"CWE-787","CVE-2020-19475"
"CWE-502","CVE-2020-1948"
"CWE-125","CVE-2020-19481"
"CWE-476","CVE-2020-19488"
"CWE-79","CVE-2020-1949"
"CWE-190","CVE-2020-19490"
"CWE-119","CVE-2020-19491"
"NVD-CWE-noinfo","CVE-2020-19492"
"CWE-190","CVE-2020-19497"
"NVD-CWE-noinfo","CVE-2020-19498"
"CWE-125","CVE-2020-19499"
"CWE-400","CVE-2020-1950"
"CWE-835","CVE-2020-1951"
"CWE-434","CVE-2020-19510"
"CWE-79","CVE-2020-19511"
"CWE-787","CVE-2020-19513"
"CWE-79","CVE-2020-19515"
"CWE-295","CVE-2020-1952"
"CWE-78","CVE-2020-19527"
"NVD-CWE-noinfo","CVE-2020-1953"
"NVD-CWE-noinfo","CVE-2020-1954"
"CWE-22","CVE-2020-19547"
"CWE-306","CVE-2020-1955"
"CWE-863","CVE-2020-19551"
"CWE-79","CVE-2020-19553"
"CWE-79","CVE-2020-19554"
"CWE-78","CVE-2020-1956"
"NVD-CWE-noinfo","CVE-2020-1957"
"CWE-74","CVE-2020-1958"
"CWE-917","CVE-2020-1959"
"CWE-120","CVE-2020-19595"
"CWE-120","CVE-2020-19596"
"NVD-CWE-noinfo","CVE-2020-1960"
"CWE-787","CVE-2020-19609"
"CWE-74","CVE-2020-1961"
"CWE-79","CVE-2020-19611"
"CWE-918","CVE-2020-19613"
"CWE-79","CVE-2020-19616"
"CWE-79","CVE-2020-19617"
"CWE-79","CVE-2020-19618"
"CWE-79","CVE-2020-19619"
"NVD-CWE-noinfo","CVE-2020-19625"
"CWE-79","CVE-2020-19626"
"CWE-862","CVE-2020-1963"
"CWE-352","CVE-2020-19639"
"CWE-502","CVE-2020-1964"
"NVD-CWE-noinfo","CVE-2020-19640"
"CWE-269","CVE-2020-19641"
"CWE-434","CVE-2020-19642"
"CWE-79","CVE-2020-19643"
"CWE-78","CVE-2020-19664"
"CWE-787","CVE-2020-19667"
"CWE-125","CVE-2020-19668"
"CWE-352","CVE-2020-19669"
"CWE-476","CVE-2020-1967"
"CWE-306","CVE-2020-19670"
"CWE-434","CVE-2020-19672"
"NVD-CWE-noinfo","CVE-2020-19676"
"CWE-203","CVE-2020-1968"
"CWE-352","CVE-2020-19682"
"CWE-79","CVE-2020-19683"
"CWE-79","CVE-2020-19703"
"CWE-79","CVE-2020-19704"
"CWE-89","CVE-2020-19705"
"CWE-79","CVE-2020-19709"
"CWE-476","CVE-2020-1971"
"CWE-120","CVE-2020-19716"
"CWE-476","CVE-2020-19717"
"CWE-476","CVE-2020-19718"
"CWE-120","CVE-2020-19719"
"CWE-476","CVE-2020-19720"
"CWE-120","CVE-2020-19720"
"CWE-787","CVE-2020-19721"
"CWE-476","CVE-2020-19722"
"CWE-120","CVE-2020-19722"
"CWE-611","CVE-2020-1975"
"CWE-125","CVE-2020-19750"
"CWE-125","CVE-2020-19751"
"CWE-476","CVE-2020-19752"
"CWE-20","CVE-2020-1976"
"CWE-79","CVE-2020-19762"
"CWE-863","CVE-2020-19765"
"CWE-754","CVE-2020-19766"
"NVD-CWE-noinfo","CVE-2020-19767"
"CWE-345","CVE-2020-19768"
"CWE-345","CVE-2020-19769"
"CWE-352","CVE-2020-1977"
"CWE-79","CVE-2020-19770"
"CWE-269","CVE-2020-19778"
"CWE-522","CVE-2020-1978"
"CWE-134","CVE-2020-1979"
"CWE-78","CVE-2020-1980"
"CWE-668","CVE-2020-1981"
"CWE-326","CVE-2020-1982"
"CWE-89","CVE-2020-19821"
"CWE-94","CVE-2020-19822"
"CWE-416","CVE-2020-1983"
"CWE-20","CVE-2020-1984"
"CWE-276","CVE-2020-1985"
"CWE-89","CVE-2020-19853"
"CWE-79","CVE-2020-19855"
"CWE-20","CVE-2020-1986"
"CWE-532","CVE-2020-1987"
"CWE-22","CVE-2020-19877"
"NVD-CWE-noinfo","CVE-2020-19878"
"CWE-79","CVE-2020-19879"
"CWE-428","CVE-2020-1988"
"CWE-79","CVE-2020-19880"
"CWE-79","CVE-2020-19881"
"CWE-79","CVE-2020-19882"
"CWE-79","CVE-2020-19883"
"CWE-79","CVE-2020-19884"
"CWE-79","CVE-2020-19885"
"CWE-352","CVE-2020-19886"
"CWE-79","CVE-2020-19887"
"CWE-287","CVE-2020-19888"
"CWE-352","CVE-2020-19889"
"CWE-269","CVE-2020-1989"
"CWE-639","CVE-2020-19890"
"CWE-862","CVE-2020-19890"
"CWE-787","CVE-2020-19891"
"CWE-787","CVE-2020-1990"
"CWE-78","CVE-2020-19907"
"CWE-269","CVE-2020-1991"
"CWE-79","CVE-2020-19915"
"CWE-134","CVE-2020-1992"
"CWE-79","CVE-2020-19924"
"CWE-384","CVE-2020-1993"
"NVD-CWE-Other","CVE-2020-1994"
"CWE-79","CVE-2020-19949"
"CWE-476","CVE-2020-1995"
"CWE-79","CVE-2020-19950"
"CWE-352","CVE-2020-19951"
"CWE-611","CVE-2020-19954"
"CWE-89","CVE-2020-19957"
"CWE-89","CVE-2020-19959"
"CWE-862","CVE-2020-1996"
"CWE-89","CVE-2020-19960"
"CWE-89","CVE-2020-19961"
"CWE-79","CVE-2020-19962"
"CWE-352","CVE-2020-19964"
"CWE-601","CVE-2020-1997"
"CWE-863","CVE-2020-1998"
"CWE-754","CVE-2020-1999"
"CWE-78","CVE-2020-2000"
"CWE-787","CVE-2020-2001"
"CWE-290","CVE-2020-2002"
"NVD-CWE-Other","CVE-2020-2003"
"CWE-532","CVE-2020-2004"
"CWE-79","CVE-2020-2005"
"CWE-787","CVE-2020-2006"
"CWE-78","CVE-2020-2007"
"CWE-78","CVE-2020-2008"
"CWE-610","CVE-2020-2009"
"CWE-434","CVE-2020-20092"
"CWE-78","CVE-2020-2010"
"CWE-20","CVE-2020-2011"
"CWE-611","CVE-2020-2012"
"CWE-89","CVE-2020-20120"
"CWE-89","CVE-2020-20122"
"CWE-94","CVE-2020-20124"
"CWE-79","CVE-2020-20125"
"CWE-319","CVE-2020-20128"
"CWE-79","CVE-2020-20129"
"CWE-319","CVE-2020-2013"
"CWE-79","CVE-2020-20131"
"CWE-502","CVE-2020-20136"
"CWE-79","CVE-2020-20138"
"CWE-79","CVE-2020-20139"
"CWE-78","CVE-2020-2014"
"CWE-79","CVE-2020-20140"
"CWE-79","CVE-2020-20141"
"CWE-79","CVE-2020-20142"
"CWE-120","CVE-2020-2015"
"CWE-362","CVE-2020-2016"
"CWE-79","CVE-2020-2017"
"NVD-CWE-noinfo","CVE-2020-20178"
"CWE-287","CVE-2020-2018"
"CWE-639","CVE-2020-20183"
"CWE-78","CVE-2020-20184"
"CWE-89","CVE-2020-20189"
"CWE-755","CVE-2020-2020"
"CWE-347","CVE-2020-2021"
"CWE-617","CVE-2020-20211"
"CWE-476","CVE-2020-20212"
"CWE-400","CVE-2020-20213"
"CWE-617","CVE-2020-20214"
"CWE-119","CVE-2020-20215"
"CWE-476","CVE-2020-20216"
"CWE-400","CVE-2020-20217"
"CWE-119","CVE-2020-20218"
"CWE-787","CVE-2020-20219"
"CWE-269","CVE-2020-2022"
"CWE-119","CVE-2020-20220"
"CWE-400","CVE-2020-20221"
"CWE-476","CVE-2020-20222"
"CWE-617","CVE-2020-20225"
"CWE-119","CVE-2020-20227"
"NVD-CWE-noinfo","CVE-2020-2023"
"CWE-400","CVE-2020-20230"
"CWE-787","CVE-2020-20231"
"CWE-476","CVE-2020-20231"
"CWE-119","CVE-2020-20236"
"CWE-119","CVE-2020-20237"
"CWE-59","CVE-2020-2024"
"CWE-119","CVE-2020-20245"
"CWE-119","CVE-2020-20246"
"CWE-119","CVE-2020-20247"
"CWE-400","CVE-2020-20248"
"CWE-119","CVE-2020-20249"
"CWE-281","CVE-2020-2025"
"CWE-476","CVE-2020-20250"
"CWE-476","CVE-2020-20252"
"CWE-369","CVE-2020-20253"
"CWE-476","CVE-2020-20254"
"CWE-59","CVE-2020-2026"
"CWE-617","CVE-2020-20262"
"CWE-369","CVE-2020-20264"
